repository	destination_path	component_id	category	origin	available_by	ownership_note
dotfiles-dev	home/.config/dot/merge-hooks.d/vscode/README.md	vscode	docs	old:.config/dot/merge-hooks.d/vscode/README.md	d3	owner=dotfiles-dev; source=locked-dotfiles; family=vscode
dotfiles-dev	home/.config/dot/merge-hooks.d/vscode/settings.d/10-settings.json	vscode	config	old:.config/dot/merge-hooks.d/vscode/settings.d/10-settings.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=vscode
dotfiles-dev	home/.config/dot/merge-hooks.d/vscode/variants.d/10-defaults.tsv	vscode	config	old:.config/dot/merge-hooks.d/vscode/variants.d/10-defaults.tsv	d3	owner=dotfiles-dev; source=locked-dotfiles; family=vscode
dotfiles-dev	home/.config/git/attributes	git-workflow	config	old:.config/git/attributes	d3	owner=dotfiles-dev; source=locked-dotfiles; family=git-workflow
dotfiles-dev	home/.config/git/config	git-workflow	config	old:.config/git/config	d3	owner=dotfiles-dev; source=locked-dotfiles; family=git-workflow
dotfiles-dev	home/.config/git/gitmessage	git-workflow	config	old:.config/git/gitmessage	d3	owner=dotfiles-dev; source=locked-dotfiles; family=git-workflow
dotfiles-dev	home/.config/git/ignore	git-workflow	config	old:.config/git/ignore	d3	owner=dotfiles-dev; source=locked-dotfiles; family=git-workflow
dotfiles-dev	home/.config/git/README.md	git-workflow	docs	old:.config/git/README.md	d3	owner=dotfiles-dev; source=locked-dotfiles; family=git-workflow
dotfiles-dev	home/.config/gstack-register/skills-exclude	agent-tooling	config	old:.config/gstack-register/skills-exclude	d3	owner=dotfiles-dev; source=locked-dotfiles; agent=dev-agent-tooling; family=agent-tooling
dotfiles-dev	home/.config/hive-memory/README.md	agent-tooling	docs	old:.config/hive-memory/README.md	d3	owner=dotfiles-dev; source=locked-dotfiles; agent=dev-agent-tooling; family=agent-tooling
dotfiles-dev	home/.config/lazygit/config.yml	git-workflow	config	old:.config/lazygit/config.yml	d3	owner=dotfiles-dev; source=locked-dotfiles; family=git-workflow
dotfiles-dev	home/.config/lazygit/README.md	git-workflow	docs	old:.config/lazygit/README.md	d3	owner=dotfiles-dev; source=locked-dotfiles; family=git-workflow
dotfiles-dev	home/.config/mise/config.toml	dev-toolchain	dependency	old:.config/mise/config.toml	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev-toolchain
dotfiles-dev	home/.config/mise/mise.lock	dev-toolchain	dependency	old:.config/mise/mise.lock	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev-toolchain
dotfiles-dev	home/.config/nvim/checkrun-editor-metadata.json	checkrun	config	old:.config/nvim/checkrun-editor-metadata.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.config/nvim/lua/config/checkrun-nvim.lua	checkrun	config	old:.config/nvim/lua/config/checkrun-nvim.lua	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.config/nvim/lua/config/language-policy.lua	nvim-dev	config	old:.config/nvim/lua/config/language-policy.lua	d3	owner=dotfiles-dev; source=locked-dotfiles; family=nvim-dev
dotfiles-dev	home/.config/nvim/lua/config/mason-policy.lua	nvim-dev	config	old:.config/nvim/lua/config/mason-policy.lua	d3	owner=dotfiles-dev; source=locked-dotfiles; family=nvim-dev
dotfiles-dev	home/.config/nvim/lua/config/schema-policy.lua	checkrun	config	old:.config/nvim/lua/config/schema-policy.lua	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.config/nvim/lua/config/sley-nvim.lua	sley	config	old:.config/nvim/lua/config/sley-nvim.lua	d3	owner=dotfiles-dev; source=locked-dotfiles; family=sley
dotfiles-dev	home/.config/nvim/lua/plugins/coding.lua	nvim-dev	config	old:.config/nvim/lua/plugins/coding.lua	d3	owner=dotfiles-dev; source=locked-dotfiles; family=nvim-dev
dotfiles-dev	home/.config/nvim/lua/plugins/formatting.lua	nvim-dev	config	old:.config/nvim/lua/plugins/formatting.lua	d3	owner=dotfiles-dev; source=locked-dotfiles; family=nvim-dev
dotfiles-dev	home/.config/nvim/lua/plugins/git-dev.lua	split-nvim	config	old:.config/nvim/lua/plugins/git.lua	d3	owner=dotfiles-dev; source=locked-dotfiles; family=nvim-dev
dotfiles-dev	home/.config/nvim/lua/plugins/linting.lua	nvim-dev	config	old:.config/nvim/lua/plugins/linting.lua	d3	owner=dotfiles-dev; source=locked-dotfiles; family=nvim-dev
dotfiles-dev	home/.config/nvim/lua/plugins/sley.lua	sley	config	old:.config/nvim/lua/plugins/sley.lua	d3	owner=dotfiles-dev; source=locked-dotfiles; family=sley
dotfiles-dev	home/.config/nvim/lua/plugins/zz-mason-policy.lua	nvim-dev	config	old:.config/nvim/lua/plugins/zz-mason-policy.lua	d3	owner=dotfiles-dev; source=locked-dotfiles; family=nvim-dev
dotfiles-dev	home/.config/shdeps/00-toolchains.conf	dev-toolchain	dependency	old:.config/shdeps/00-toolchains.conf	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev-toolchain
dotfiles-dev	home/.config/shdeps/30-dev.conf	split-shdeps	dependency	old:.config/shdeps/10-deps.conf	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-dev	home/.config/shdeps/hooks.d/cargo.sh	dev-toolchain	dependency	old:.config/shdeps/hooks.d/cargo.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev-toolchain
dotfiles-dev	home/.config/shdeps/hooks.d/clangd.sh	dev-toolchain	dependency	old:.config/shdeps/hooks.d/clangd.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev-toolchain
dotfiles-dev	home/.config/shdeps/hooks.d/cmake-language-server.sh	config-shdeps-hooks-d-cmake-language-server-sh	dependency	old:.config/shdeps/hooks.d/cmake-language-server.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-dev	home/.config/shdeps/hooks.d/cmakelang.sh	config-shdeps-hooks-d-cmakelang-sh	dependency	old:.config/shdeps/hooks.d/cmakelang.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-dev	home/.config/shdeps/hooks.d/editorconfig-checker.sh	config-shdeps-hooks-d-editorconfig-checker-sh	dependency	old:.config/shdeps/hooks.d/editorconfig-checker.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-dev	home/.config/shdeps/hooks.d/garrytan/gstack.sh	agent-tooling	dependency	old:.config/shdeps/hooks.d/garrytan/gstack.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; agent=dev-agent-tooling; family=agent-tooling
dotfiles-dev	home/.config/shdeps/hooks.d/google-java-format.sh	config-shdeps-hooks-d-google-java-format-sh	dependency	old:.config/shdeps/hooks.d/google-java-format.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-dev	home/.config/shdeps/hooks.d/php-cs-fixer.sh	config-shdeps-hooks-d-php-cs-fixer-sh	dependency	old:.config/shdeps/hooks.d/php-cs-fixer.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-dev	home/.config/shdeps/hooks.d/python-minimum.sh	dev-toolchain	dependency	old:.config/shdeps/hooks.d/python-minimum.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev-toolchain
dotfiles-dev	home/.config/shdeps/hooks.d/README-dev.md	split-shdeps	docs	old:.config/shdeps/hooks.d/README.md	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-dev	home/.config/shdeps/hooks.d/rubocop.sh	dev-toolchain	dependency	old:.config/shdeps/hooks.d/rubocop.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev-toolchain
dotfiles-dev	home/.config/shdeps/hooks.d/rust-toolchain.sh	dev-toolchain	dependency	old:.config/shdeps/hooks.d/rust-toolchain.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev-toolchain
dotfiles-dev	home/.config/shdeps/README-dev.md	split-shdeps	docs	old:.config/shdeps/README.md	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-dev	home/.config/shell/env.d/70-dev.sh	split-shell	config	old:.config/shell/env.d/60-tools.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-dev	home/.config/shell/interactive.d/70-dev-aliases.sh	split-shell	config	old:.config/shell/interactive.d/50-aliases.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-dev	home/.config/shell/interactive.d/70-dev-tool-init.sh	split-shell	config	old:.config/shell/interactive.d/54-tool-init.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-dev	home/.config/shell/interactive.d/80-dev-integrations.bash	split-shell	config	old:.config/shell/interactive.d/70-integrations.bash	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-dev	home/.config/shell/interactive.d/80-dev-integrations.zsh	split-shell	config	old:.config/shell/interactive.d/70-integrations.zsh	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-dev	home/.config/sley/verify.d/dotfiles.json	sley	config	old:.config/sley/verify.d/dotfiles.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=sley
dotfiles-dev	home/.config/sley/verify.d/README.md	sley	docs	old:.config/sley/verify.d/README.md	d3	owner=dotfiles-dev; source=locked-dotfiles; family=sley
dotfiles-dev	home/.gitleaks.toml	git-workflow	config	old:.gitleaks.toml	d3	owner=dotfiles-dev; source=locked-dotfiles; family=git-workflow
dotfiles-dev	home/.local/bin/hm	agent-tooling	runtime	old:.local/bin/hm	d3	owner=dotfiles-dev; source=locked-dotfiles; agent=dev-agent-tooling; family=agent-tooling
dotfiles-dev	home/.local/lib/dotfiles/doctor.d/20-dev-tools.sh	split-doctor	doctor	old:.local/lib/dotfiles/doctor.d/20-tools.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-dev	home/.local/lib/dotfiles/doctor.d/30-dev-shell-integrations.sh	split-doctor	doctor	old:.local/lib/dotfiles/doctor.d/30-shell-integrations.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-dev	home/.local/lib/dotfiles/doctor.d/31-git-hooks.sh	git-workflow	doctor	old:.local/lib/dotfiles/doctor.d/31-git-hooks.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; family=git-workflow
dotfiles-dev	home/.local/lib/dotfiles/doctor.d/40-agent-hooks.sh	agent-tooling	doctor	old:.local/lib/dotfiles/doctor.d/40-agent-hooks.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; agent=dev-agent-tooling; family=agent-tooling
dotfiles-dev	home/.local/lib/dotfiles/doctor.d/50-hive-memory.sh	agent-tooling	doctor	old:.local/lib/dotfiles/doctor.d/50-hive-memory.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; agent=dev-agent-tooling; family=agent-tooling
dotfiles-dev	home/.local/lib/dotfiles/doctor.d/75-nvim-dev.sh	split-nvim	doctor	old:.local/lib/dotfiles/doctor.d/70-nvim.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; family=nvim-dev
dotfiles-dev	home/.local/lib/dotfiles/doctor.d/lib/agent-hooks.sh	agent-tooling	doctor	old:.local/lib/dotfiles/doctor.d/lib/agent-hooks.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; agent=dev-agent-tooling; family=agent-tooling
dotfiles-dev	home/.local/lib/dotfiles/doctor.d/lib/dev-integrations.sh	split-doctor	doctor	old:.local/lib/dotfiles/doctor.d/lib/integrations.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-dev	home/.local/lib/dotfiles/doctor.d/lib/dev-tools.sh	split-doctor	doctor	old:.local/lib/dotfiles/doctor.d/lib/tools.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-dev	home/.local/lib/dotfiles/doctor.d/lib/nvim-dev.sh	split-nvim	doctor	old:.local/lib/dotfiles/doctor.d/lib/nvim.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; family=nvim-dev
dotfiles-dev	home/.local/lib/dotfiles/git-hooks/commit-msg	git-workflow	runtime	old:.local/lib/dotfiles/git-hooks/commit-msg	d3	owner=dotfiles-dev; source=locked-dotfiles; family=git-workflow
dotfiles-dev	home/.local/lib/dotfiles/git-hooks/pre-applypatch	git-workflow	runtime	old:.local/lib/dotfiles/git-hooks/pre-applypatch	d3	owner=dotfiles-dev; source=locked-dotfiles; family=git-workflow
dotfiles-dev	home/.local/lib/dotfiles/git-hooks/pre-commit	git-workflow	runtime	old:.local/lib/dotfiles/git-hooks/pre-commit	d3	owner=dotfiles-dev; source=locked-dotfiles; family=git-workflow
dotfiles-dev	home/.local/lib/dotfiles/git-hooks/pre-merge-commit	git-workflow	runtime	old:.local/lib/dotfiles/git-hooks/pre-merge-commit	d3	owner=dotfiles-dev; source=locked-dotfiles; family=git-workflow
dotfiles-dev	home/.local/lib/dotfiles/git-hooks/prepare-commit-msg	git-workflow	runtime	old:.local/lib/dotfiles/git-hooks/prepare-commit-msg	d3	owner=dotfiles-dev; source=locked-dotfiles; family=git-workflow
dotfiles-dev	home/.local/lib/dotfiles/git-hooks/README.md	git-workflow	docs	old:.local/lib/dotfiles/git-hooks/README.md	d3	owner=dotfiles-dev; source=locked-dotfiles; family=git-workflow
dotfiles-dev	home/.local/lib/dotfiles/git-hooks/sley-commit-gate	sley	runtime	old:.local/lib/dotfiles/git-hooks/sley-commit-gate	d3	owner=dotfiles-dev; source=locked-dotfiles; family=sley
dotfiles-dev	home/.local/lib/dotfiles/git-hooks/sley-provider-hook	sley	runtime	old:.local/lib/dotfiles/git-hooks/sley-provider-hook	d3	owner=dotfiles-dev; source=locked-dotfiles; family=sley
dotfiles-dev	home/.local/lib/dotfiles/merge-hooks.d/claude.sh	agent-tooling	runtime	old:.local/lib/dotfiles/merge-hooks.d/claude.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; agent=dev-agent-tooling; family=agent-tooling
dotfiles-dev	home/.local/lib/dotfiles/merge-hooks.d/codex.sh	agent-tooling	runtime	old:.local/lib/dotfiles/merge-hooks.d/codex.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; agent=dev-agent-tooling; family=agent-tooling
dotfiles-dev	home/.local/lib/dotfiles/merge-hooks.d/gemini.sh	agent-tooling	runtime	old:.local/lib/dotfiles/merge-hooks.d/gemini.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; agent=dev-agent-tooling; family=agent-tooling
dotfiles-dev	home/.local/lib/dotfiles/merge-hooks.d/gh.sh	local-lib-dotfiles-merge-hooks-d-gh-sh	runtime	old:.local/lib/dotfiles/merge-hooks.d/gh.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-dev	home/.local/lib/dotfiles/merge-hooks.d/git.sh	git-workflow	runtime	old:.local/lib/dotfiles/merge-hooks.d/git.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; family=git-workflow
dotfiles-dev	home/.local/lib/dotfiles/merge-hooks.d/gstack.sh	agent-tooling	runtime	old:.local/lib/dotfiles/merge-hooks.d/gstack.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; agent=dev-agent-tooling; family=agent-tooling
dotfiles-dev	home/.local/lib/dotfiles/merge-hooks.d/hive-memory.sh	agent-tooling	runtime	old:.local/lib/dotfiles/merge-hooks.d/hive-memory.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; agent=dev-agent-tooling; family=agent-tooling
dotfiles-dev	home/.local/lib/dotfiles/merge-hooks.d/lib/codex/api.sh	agent-tooling	runtime	old:.local/lib/dotfiles/merge-hooks.d/lib/codex/api.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; agent=dev-agent-tooling; family=agent-tooling
dotfiles-dev	home/.local/lib/dotfiles/merge-hooks.d/lib/codex/refresh-trust.py	agent-tooling	runtime	old:.local/lib/dotfiles/merge-hooks.d/lib/codex/refresh-trust.py	d3	owner=dotfiles-dev; source=locked-dotfiles; agent=dev-agent-tooling; family=agent-tooling
dotfiles-dev	home/.local/lib/dotfiles/merge-hooks.d/lib/codex/toml-render.py	agent-tooling	runtime	old:.local/lib/dotfiles/merge-hooks.d/lib/codex/toml-render.py	d3	owner=dotfiles-dev; source=locked-dotfiles; agent=dev-agent-tooling; family=agent-tooling
dotfiles-dev	home/.local/lib/dotfiles/merge-hooks.d/mise.sh	dev-toolchain	runtime	old:.local/lib/dotfiles/merge-hooks.d/mise.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev-toolchain
dotfiles-dev	home/.local/lib/dotfiles/merge-hooks.d/muse.sh	agent-tooling	runtime	old:.local/lib/dotfiles/merge-hooks.d/muse.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; agent=dev-agent-tooling; family=agent-tooling
dotfiles-dev	home/.local/lib/dotfiles/merge-hooks.d/opencode.sh	agent-tooling	runtime	old:.local/lib/dotfiles/merge-hooks.d/opencode.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; agent=dev-agent-tooling; family=agent-tooling
dotfiles-dev	home/.local/lib/dotfiles/merge-hooks.d/sapling.sh	local-lib-dotfiles-merge-hooks-d-sapling-sh	runtime	old:.local/lib/dotfiles/merge-hooks.d/sapling.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-dev	home/.local/lib/dotfiles/merge-hooks.d/vscode.sh	vscode	runtime	old:.local/lib/dotfiles/merge-hooks.d/vscode.sh	d3	owner=dotfiles-dev; source=locked-dotfiles; family=vscode
dotfiles-dev	home/.local/lib/dotfiles/sley-hooks/README.md	sley	docs	old:.local/lib/dotfiles/sley-hooks/README.md	d3	owner=dotfiles-dev; source=locked-dotfiles; family=sley
dotfiles-dev	home/.local/lib/dotfiles/sley-hooks/validate-commit-msg	sley	runtime	old:.local/lib/dotfiles/sley-hooks/validate-commit-msg	d3	owner=dotfiles-dev; source=locked-dotfiles; family=sley
dotfiles-dev	home/.local/lib/dotfiles/tests/agent-yolo-wrappers-test	agent-tooling	test	old:.local/lib/dotfiles/tests/agent-yolo-wrappers-test	d3	owner=dotfiles-dev; source=locked-dotfiles; agent=dev-agent-tooling; family=agent-tooling
dotfiles-dev	home/.local/lib/dotfiles/tests/dev-doctor-test	split-doctor	test	old:.local/lib/dotfiles/tests/core-doctor-test	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-dev	home/.local/lib/dotfiles/tests/dev-merges-test	split-tests	test	old:.local/lib/dotfiles/tests/core-merges-test	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-dev	home/.local/lib/dotfiles/tests/dev-static-test	split-tests	test	old:.local/lib/dotfiles/tests/core-static-test	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-dev	home/.local/lib/dotfiles/tests/dev-update-test	split-tests	test	old:.local/lib/dotfiles/tests/core-update-test	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-dev	home/.local/lib/dotfiles/tests/git-shell-workflows-test	git-workflow	test	old:.local/lib/dotfiles/tests/git-shell-workflows-test	d3	owner=dotfiles-dev; source=locked-dotfiles; family=git-workflow
dotfiles-dev	home/.local/lib/dotfiles/tests/githook-test	git-workflow	test	old:.local/lib/dotfiles/tests/githook-test	d3	owner=dotfiles-dev; source=locked-dotfiles; family=git-workflow
dotfiles-dev	home/.local/lib/dotfiles/tests/gstack-register-test	agent-tooling	test	old:.local/lib/dotfiles/tests/gstack-register-test	d3	owner=dotfiles-dev; source=locked-dotfiles; agent=dev-agent-tooling; family=agent-tooling
dotfiles-dev	home/.local/lib/dotfiles/tests/lua-dev-test	split-tests	test	old:.local/lib/dotfiles/tests/lua-test	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-dev	home/.local/lib/dotfiles/tests/mise-refresh-workflow-test	dev-toolchain	test	old:.local/lib/dotfiles/tests/mise-refresh-workflow-test	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev-toolchain
dotfiles-dev	home/.local/lib/dotfiles/tests/dev/README.md	split-tests	test	old:.local/lib/dotfiles/tests/README.md	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-dev	home/.local/lib/dotfiles/tests/schema-associations-test	checkrun	test	old:.local/lib/dotfiles/tests/schema-associations-test	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.local/lib/dotfiles/tests/schema-refresh-workflow-test	checkrun	test	old:.local/lib/dotfiles/tests/schema-refresh-workflow-test	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.local/lib/dotfiles/tests/dev-shdeps-hooks-test	split-shdeps	test	old:.local/lib/dotfiles/tests/shdeps-hooks-test	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-dev	home/.local/lib/dotfiles/tests/dev-tool-init-test	split-tests	test	old:.local/lib/dotfiles/tests/tool-init-test	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-dev	home/.local/lib/dotfiles/tests/validate-commit-msg-test	sley	test	old:.local/lib/dotfiles/tests/validate-commit-msg-test	d3	owner=dotfiles-dev; source=locked-dotfiles; family=sley
dotfiles-dev	home/.local/lib/dotfiles/tests/vscode-extensions-test	vscode	test	old:.local/lib/dotfiles/tests/vscode-extensions-test	d3	owner=dotfiles-dev; source=locked-dotfiles; family=vscode
dotfiles-dev	home/.local/lib/dotfiles/tests/vscode-sley-test	vscode	test	old:.local/lib/dotfiles/tests/vscode-sley-test	d3	owner=dotfiles-dev; source=locked-dotfiles; family=vscode
dotfiles-dev	home/.local/lib/dotfiles/tests/workflow-consistency-test	local-lib-dotfiles-tests-workflow-consistency-test	test	old:.local/lib/dotfiles/tests/workflow-consistency-test	d3	owner=dotfiles-dev; source=locked-dotfiles; family=dev
dotfiles-dev	home/.local/share/checkrun/schemas/biome.schema.json	checkrun	config	old:.local/share/checkrun/schemas/biome.schema.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.local/share/checkrun/schemas/bottom.schema.json	checkrun	config	old:.local/share/checkrun/schemas/bottom.schema.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.local/share/checkrun/schemas/cargo-make.schema.json	checkrun	config	old:.local/share/checkrun/schemas/cargo-make.schema.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.local/share/checkrun/schemas/cargo.schema.json	checkrun	config	old:.local/share/checkrun/schemas/cargo.schema.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.local/share/checkrun/schemas/clang-format-21.schema.json	checkrun	config	old:.local/share/checkrun/schemas/clang-format-21.schema.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.local/share/checkrun/schemas/clang-tidy.schema.json	checkrun	config	old:.local/share/checkrun/schemas/clang-tidy.schema.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.local/share/checkrun/schemas/clangd.schema.json	checkrun	config	old:.local/share/checkrun/schemas/clangd.schema.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.local/share/checkrun/schemas/claude-code-marketplace.schema.json	checkrun	config	old:.local/share/checkrun/schemas/claude-code-marketplace.schema.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.local/share/checkrun/schemas/claude-code-plugin-manifest.schema.json	checkrun	config	old:.local/share/checkrun/schemas/claude-code-plugin-manifest.schema.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.local/share/checkrun/schemas/claude-code-settings.schema.json	checkrun	config	old:.local/share/checkrun/schemas/claude-code-settings.schema.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.local/share/checkrun/schemas/codex-config.schema.json	checkrun	config	old:.local/share/checkrun/schemas/codex-config.schema.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.local/share/checkrun/schemas/dependabot-v2.schema.json	checkrun	config	old:.local/share/checkrun/schemas/dependabot-v2.schema.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.local/share/checkrun/schemas/docker-compose.schema.json	checkrun	config	old:.local/share/checkrun/schemas/docker-compose.schema.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.local/share/checkrun/schemas/gemini-cli-settings.schema.json	checkrun	config	old:.local/share/checkrun/schemas/gemini-cli-settings.schema.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.local/share/checkrun/schemas/github-action.schema.json	checkrun	config	old:.local/share/checkrun/schemas/github-action.schema.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.local/share/checkrun/schemas/github-cli-config.schema.json	checkrun	config	old:.local/share/checkrun/schemas/github-cli-config.schema.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.local/share/checkrun/schemas/github-workflow.schema.json	checkrun	config	old:.local/share/checkrun/schemas/github-workflow.schema.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.local/share/checkrun/schemas/gitleaks.schema.json	checkrun	config	old:.local/share/checkrun/schemas/gitleaks.schema.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.local/share/checkrun/schemas/golangci-lint-v2.schema.json	checkrun	config	old:.local/share/checkrun/schemas/golangci-lint-v2.schema.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.local/share/checkrun/schemas/hadolint.schema.json	checkrun	config	old:.local/share/checkrun/schemas/hadolint.schema.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.local/share/checkrun/schemas/hatch.schema.json	checkrun	config	old:.local/share/checkrun/schemas/hatch.schema.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.local/share/checkrun/schemas/lazygit.schema.json	checkrun	config	old:.local/share/checkrun/schemas/lazygit.schema.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.local/share/checkrun/schemas/mise.schema.json	checkrun	config	old:.local/share/checkrun/schemas/mise.schema.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.local/share/checkrun/schemas/nextest-repo.schema.json	checkrun	config	old:.local/share/checkrun/schemas/nextest-repo.schema.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.local/share/checkrun/schemas/package.schema.json	checkrun	config	old:.local/share/checkrun/schemas/package.schema.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.local/share/checkrun/schemas/pre-commit-config.schema.json	checkrun	config	old:.local/share/checkrun/schemas/pre-commit-config.schema.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.local/share/checkrun/schemas/pyproject.schema.json	checkrun	config	old:.local/share/checkrun/schemas/pyproject.schema.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.local/share/checkrun/schemas/README.md	checkrun	docs	old:.local/share/checkrun/schemas/README.md	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
dotfiles-dev	home/.local/share/checkrun/schemas/renovate.schema.json	checkrun	config	old:.local/share/checkrun/schemas/renovate.schema.json	d3	owner=dotfiles-dev; source=locked-dotfiles; family=checkrun
